GN,ALS,ALD,WEIGHT,FRAGM_ID,GENE_ID,SOURCE_ID,DEST_ID
 35         , 3884       , 3262       ,0.0478491272,436221      ,145         ,134097762   ,110668358   
 35         , 3769       , 3262       ,0.0478491272,436221      ,145         ,121636161   ,110668358   
 35         , 5111       , 3262       ,0.0478491272,436221      ,145         ,183980539   ,110668358   
 35         , 3262       , 1189       ,0.0771508728,436221      ,145         ,110668358   , 31791426   
 35         , 3262       , 4130       ,0.0771508728,436221      ,145         ,110668358   ,148660013   
 35         , 3262       , 5111       ,0.0771508728,436221      ,145         ,110668358   ,183980539   
 35         , 3262       , 6910       ,0.0771508728,436221      ,145         ,110668358   ,224988634   
 35         , 3262       , 1096       ,0.0771508728,436221      ,145         ,110668358   , 29829723   
 35         , 3262       ,  123       ,0.0771508728,436221      ,145         ,110668358   , 15607389   
 35         , 6168       , 6999       ,0.0005315026,436222      ,145         ,218688517   ,224991739   
 35         , 6168       , 5138       ,0.0005315026,436222      ,145         ,218688517   ,183981223   
 35         , 6168       ,  202       ,0.0005315026,436222      ,145         ,218688517   , 15610454   
 35         , 6168       , 4221       ,0.0005315026,436222      ,145         ,218688517   ,148663182   
 35         , 6168       , 3972       ,0.0005315026,436222      ,145         ,218688517   ,134103015   
 35         , 6168       , 3857       ,0.0005315026,436222      ,145         ,218688517   ,121639242   
 35         , 6066       ,10618       ,0.0005315026,436222      ,145         ,218557639   ,340628302   
 35         , 6066       ,10529       ,0.0005315026,436222      ,145         ,218557639   ,339633326   
 35         , 6066       , 1279       ,0.0005315026,436222      ,145         ,218557639   , 31794499   
 35         , 6066       , 1097       ,0.0005315026,436222      ,145         ,218557639   , 29829940   
 35         , 6066       , 6999       ,0.0005315026,436222      ,145         ,218557639   ,224991739   
 35         , 6066       , 5138       ,0.0005315026,436222      ,145         ,218557639   ,183981223   
 35         , 6066       ,  202       ,0.0005315026,436222      ,145         ,218557639   , 15610454   
 35         , 6066       ,10073       ,0.0005315026,436222      ,145         ,218557639   ,320450963   
 35         , 6168       , 1097       ,0.0005315026,436222      ,145         ,218688517   , 29829940   
 35         , 5779       ,  202       ,0.0005315026,436222      ,145         ,215485742   , 15610454   
 35         , 6066       , 3972       ,0.0005315026,436222      ,145         ,218557639   ,134103015   
 35         , 5779       , 4221       ,0.0005315026,436222      ,145         ,215485742   ,148663182   
 35         , 6168       , 1279       ,0.0005315026,436222      ,145         ,218688517   , 31794499   
 35         , 5779       , 5138       ,0.0005315026,436222      ,145         ,215485742   ,183981223   
 35         , 5779       , 6999       ,0.0005315026,436222      ,145         ,215485742   ,224991739   
 35         , 5779       , 1097       ,0.0005315026,436222      ,145         ,215485742   , 29829940   
 35         , 5779       , 1279       ,0.0005315026,436222      ,145         ,215485742   , 31794499   
 35         , 5779       ,10073       ,0.0005315026,436222      ,145         ,215485742   ,320450963   
 35         , 5779       ,10529       ,0.0005315026,436222      ,145         ,215485742   ,339633326   
 35         , 5779       ,10618       ,0.0005315026,436222      ,145         ,215485742   ,340628302   
 35         , 5964       , 3857       ,0.0005315026,436222      ,145         ,218553250   ,121639242   
 35         , 6066       , 4221       ,0.0005315026,436222      ,145         ,218557639   ,148663182   
 35         , 5964       , 3972       ,0.0005315026,436222      ,145         ,218553250   ,134103015   
 35         , 5964       ,  202       ,0.0005315026,436222      ,145         ,218553250   , 15610454   
 35         , 5964       , 5138       ,0.0005315026,436222      ,145         ,218553250   ,183981223   
 35         , 5964       , 6999       ,0.0005315026,436222      ,145         ,218553250   ,224991739   
 35         , 5964       , 1097       ,0.0005315026,436222      ,145         ,218553250   , 29829940   
 35         , 5964       , 1279       ,0.0005315026,436222      ,145         ,218553250   , 31794499   
 35         , 5964       ,10073       ,0.0005315026,436222      ,145         ,218553250   ,320450963   
 35         , 5964       ,10529       ,0.0005315026,436222      ,145         ,218553250   ,339633326   
 35         , 5964       ,10618       ,0.0005315026,436222      ,145         ,218553250   ,340628302   
 35         , 6066       , 3857       ,0.0005315026,436222      ,145         ,218557639   ,121639242   
 35         , 5964       , 4221       ,0.0005315026,436222      ,145         ,218553250   ,148663182   
 35         , 6168       ,10073       ,0.0005315026,436222      ,145         ,218688517   ,320450963   
 35         , 6371       , 5138       ,0.0005315026,436222      ,145         ,218699078   ,183981223   
 35         , 6168       ,10618       ,0.0005315026,436222      ,145         ,218688517   ,340628302   
 35         , 6371       ,10618       ,0.0005315026,436222      ,145         ,218699078   ,340628302   
 35         , 6472       , 3857       ,0.0005315026,436222      ,145         ,218704040   ,121639242   
 35         , 6472       , 3972       ,0.0005315026,436222      ,145         ,218704040   ,134103015   
 35         , 6472       , 4221       ,0.0005315026,436222      ,145         ,218704040   ,148663182   
 35         , 6472       ,  202       ,0.0005315026,436222      ,145         ,218704040   , 15610454   
 35         , 6472       , 5138       ,0.0005315026,436222      ,145         ,218704040   ,183981223   
 35         , 6472       , 6999       ,0.0005315026,436222      ,145         ,218704040   ,224991739   
 35         , 6472       , 1097       ,0.0005315026,436222      ,145         ,218704040   , 29829940   
 35         , 6371       ,10529       ,0.0005315026,436222      ,145         ,218699078   ,339633326   
 35         , 6472       , 1279       ,0.0005315026,436222      ,145         ,218704040   , 31794499   
 35         , 6472       ,10529       ,0.0005315026,436222      ,145         ,218704040   ,339633326   
 35         , 6472       ,10618       ,0.0005315026,436222      ,145         ,218704040   ,340628302   
 35         , 6663       , 3857       ,0.0005315026,436222      ,145         ,222087467   ,121639242   
 35         , 6663       , 3972       ,0.0005315026,436222      ,145         ,222087467   ,134103015   
 35         , 6663       , 4221       ,0.0005315026,436222      ,145         ,222087467   ,148663182   
 35         , 6663       ,  202       ,0.0005315026,436222      ,145         ,222087467   , 15610454   
 35         , 6663       , 5138       ,0.0005315026,436222      ,145         ,222087467   ,183981223   
 35         , 6472       ,10073       ,0.0005315026,436222      ,145         ,218704040   ,320450963   
 35         , 6168       ,10529       ,0.0005315026,436222      ,145         ,218688517   ,339633326   
 35         , 6371       ,10073       ,0.0005315026,436222      ,145         ,218699078   ,320450963   
 35         , 6371       , 1097       ,0.0005315026,436222      ,145         ,218699078   , 29829940   
 35         , 6270       , 3857       ,0.0005315026,436222      ,145         ,218694147   ,121639242   
 35         , 6270       , 3972       ,0.0005315026,436222      ,145         ,218694147   ,134103015   
 35         , 6270       , 4221       ,0.0005315026,436222      ,145         ,218694147   ,148663182   
 35         , 6270       ,  202       ,0.0005315026,436222      ,145         ,218694147   , 15610454   
 35         , 6270       , 5138       ,0.0005315026,436222      ,145         ,218694147   ,183981223   
 35         , 6270       , 6999       ,0.0005315026,436222      ,145         ,218694147   ,224991739   
 35         , 6270       , 1097       ,0.0005315026,436222      ,145         ,218694147   , 29829940   
 35         , 6270       , 1279       ,0.0005315026,436222      ,145         ,218694147   , 31794499   
 35         , 6371       , 1279       ,0.0005315026,436222      ,145         ,218699078   , 31794499   
 35         , 6270       ,10073       ,0.0005315026,436222      ,145         ,218694147   ,320450963   
 35         , 6270       ,10618       ,0.0005315026,436222      ,145         ,218694147   ,340628302   
 35         , 6371       , 3857       ,0.0005315026,436222      ,145         ,218699078   ,121639242   
 35         , 6371       , 3972       ,0.0005315026,436222      ,145         ,218699078   ,134103015   
 35         , 6371       , 4221       ,0.0005315026,436222      ,145         ,218699078   ,148663182   
 35         , 6371       ,  202       ,0.0005315026,436222      ,145         ,218699078   , 15610454   
 35         , 5779       , 3972       ,0.0005315026,436222      ,145         ,215485742   ,134103015   
 35         , 6371       , 6999       ,0.0005315026,436222      ,145         ,218699078   ,224991739   
 35         , 6270       ,10529       ,0.0005315026,436222      ,145         ,218694147   ,339633326   
 35         , 5779       , 3857       ,0.0005315026,436222      ,145         ,215485742   ,121639242   
 35         , 4722       , 4221       ,0.0005315026,436222      ,145         ,162147199   ,148663182   
 35         , 5757       ,10529       ,0.0005315026,436222      ,145         ,209967180   ,339633326   
 35         ,  466       , 6999       ,0.0005315026,436222      ,145         , 16128698   ,224991739   
 35         ,  466       , 1097       ,0.0005315026,436222      ,145         , 16128698   , 29829940   
 35         ,  466       , 1279       ,0.0005315026,436222      ,145         , 16128698   , 31794499   
 35         ,  466       ,10073       ,0.0005315026,436222      ,145         , 16128698   ,320450963   
 35         ,  466       ,10529       ,0.0005315026,436222      ,145         , 16128698   ,339633326   
 35         ,  466       ,10618       ,0.0005315026,436222      ,145         , 16128698   ,340628302   
 35         , 4660       , 3857       ,0.0005315026,436222      ,145         ,161486279   ,121639242   
 35         , 4660       , 3972       ,0.0005315026,436222      ,145         ,161486279   ,134103015   
 35         ,  466       , 5138       ,0.0005315026,436222      ,145         , 16128698   ,183981223   
 35         , 4660       , 4221       ,0.0005315026,436222      ,145         ,161486279   ,148663182   
 35         , 4660       , 5138       ,0.0005315026,436222      ,145         ,161486279   ,183981223   
